time_tag,satellite,flux,energy
2023-04-01T19:10:00Z,18,19.7692318,1900-3200 keV
2023-04-01T19:10:00Z,18,6312.425781,235-340 keV
2023-04-01T19:10:00Z,18,1.18881464,3200-6500 keV
2023-04-01T19:10:00Z,18,2684.19043,340-500 keV
2023-04-01T19:10:00Z,18,1314.087402,500-700 keV
2023-04-01T19:10:00Z,18,562.3136597,700-1000 keV
2023-04-01T19:10:00Z,18,219063.9063,80-115 keV
2023-04-01T19:15:00Z,18,95.74677277,1000-1900 keV
2023-04-01T19:15:00Z,18,39698.50781,115-165 keV
2023-04-01T19:15:00Z,18,18041.35156,165-235 keV
2023-04-01T19:15:00Z,18,19.86896133,1900-3200 keV
2023-04-01T19:15:00Z,18,5907.394531,235-340 keV
2023-04-01T19:15:00Z,18,1.22129941,3200-6500 keV
2023-04-01T19:15:00Z,18,2604.584229,340-500 keV
2023-04-01T19:15:00Z,18,1254.352905,500-700 keV
2023-04-01T19:15:00Z,18,549.4354858,700-1000 keV
2023-04-01T19:15:00Z,18,204696.5,80-115 keV
2023-04-01T19:20:00Z,18,96.32263184,1000-1900 keV
2023-04-01T19:20:00Z,18,40640.13672,115-165 keV
2023-04-01T19:20:00Z,18,18979.41992,165-235 keV
2023-04-01T19:20:00Z,18,19.06878853,1900-3200 keV
2023-04-01T19:20:00Z,18,5800.345215,235-340 keV
2023-04-01T19:20:00Z,18,1.026591778,3200-6500 keV
2023-04-01T19:20:00Z,18,2596.858398,340-500 keV
2023-04-01T19:20:00Z,18,1246.187866,500-700 keV
2023-04-01T19:20:00Z,18,547.0203247,700-1000 keV
2023-04-01T19:20:00Z,18,187459.375,80-115 keV
2023-04-01T19:25:00Z,18,89.7081604,1000-1900 keV
2023-04-01T19:25:00Z,18,42239.48828,115-165 keV
2023-04-01T19:25:00Z,18,19502.45117,165-235 keV
2023-04-01T19:25:00Z,18,18.42457199,1900-3200 keV
2023-04-01T19:25:00Z,18,5776.617676,235-340 keV
2023-04-01T19:25:00Z,18,1.025600791,3200-6500 keV
2023-04-01T19:25:00Z,18,2524.011475,340-500 keV
2023-04-01T19:25:00Z,18,1207.153198,500-700 keV
2023-04-01T19:25:00Z,18,506.7219238,700-1000 keV
2023-04-01T19:25:00Z,18,164374.0781,80-115 keV
2023-04-01T19:30:00Z,18,91.25185394,1000-1900 keV
2023-04-01T19:30:00Z,18,45647.83594,115-165 keV
2023-04-01T19:30:00Z,18,20176.4668,165-235 keV
2023-04-01T19:30:00Z,18,19.06776237,1900-3200 keV
2023-04-01T19:30:00Z,18,6132.614258,235-340 keV
2023-04-01T19:30:00Z,18,1.090571284,3200-6500 keV
2023-04-01T19:30:00Z,18,2636.610352,340-500 keV
2023-04-01T19:30:00Z,18,1235.687866,500-700 keV
2023-04-01T19:30:00Z,18,526.1500244,700-1000 keV
2023-04-01T19:30:00Z,18,161952.7344,80-115 keV
2023-04-01T19:35:00Z,18,86.11751556,1000-1900 keV
2023-04-01T19:35:00Z,18,46753.72656,115-165 keV
2023-04-01T19:35:00Z,18,19635.36719,165-235 keV
2023-04-01T19:35:00Z,18,17.95759773,1900-3200 keV
2023-04-01T19:35:00Z,18,5927.291504,235-340 keV
2023-04-01T19:35:00Z,18,1.051912904,3200-6500 keV
2023-04-01T19:35:00Z,18,2518.590332,340-500 keV
2023-04-01T19:35:00Z,18,1187.632568,500-700 keV
2023-04-01T19:35:00Z,18,501.6335754,700-1000 keV
2023-04-01T19:35:00Z,18,146184,80-115 keV
2023-04-01T19:40:00Z,18,87.76755524,1000-1900 keV
2023-04-01T19:40:00Z,18,50068.60938,115-165 keV
2023-04-01T19:40:00Z,18,19140.17578,165-235 keV
2023-04-01T19:40:00Z,18,17.36941338,1900-3200 keV
2023-04-01T19:40:00Z,18,5760.500488,235-340 keV
2023-04-01T19:40:00Z,18,1.156575203,3200-6500 keV
2023-04-01T19:40:00Z,18,2477.073486,340-500 keV
2023-04-01T19:40:00Z,18,1174.17041,500-700 keV
2023-04-01T19:40:00Z,18,508.1552124,700-1000 keV
2023-04-01T19:40:00Z,18,138490.3906,80-115 keV
2023-04-01T19:45:00Z,18,94.66899109,1000-1900 keV
2023-04-01T19:45:00Z,18,51779.27734,115-165 keV
2023-04-01T19:45:00Z,18,18201.43945,165-235 keV
2023-04-01T19:45:00Z,18,20.89513588,1900-3200 keV
2023-04-01T19:45:00Z,18,6000.893066,235-340 keV
2023-04-01T19:45:00Z,18,1.201744556,3200-6500 keV
2023-04-01T19:45:00Z,18,2644.496826,340-500 keV
2023-04-01T19:45:00Z,18,1281.446045,500-700 keV
2023-04-01T19:45:00Z,18,547.1035156,700-1000 keV
2023-04-01T19:45:00Z,18,141379.5469,80-115 keV
2023-04-01T19:50:00Z,18,95.26326752,1000-1900 keV
2023-04-01T19:50:00Z,18,50914.70313,115-165 keV
2023-04-01T19:50:00Z,18,15938.55371,165-235 keV
2023-04-01T19:50:00Z,18,19.92491913,1900-3200 keV
2023-04-01T19:50:00Z,18,5911.296387,235-340 keV
2023-04-01T19:50:00Z,18,1.278086424,3200-6500 keV
2023-04-01T19:50:00Z,18,2660.046143,340-500 keV
2023-04-01T19:50:00Z,18,1257.182129,500-700 keV
2023-04-01T19:50:00Z,18,532.4307861,700-1000 keV
2023-04-01T19:50:00Z,18,125658.9766,80-115 keV
2023-04-01T19:55:00Z,18,85.27544403,1000-1900 keV
2023-04-01T19:55:00Z,18,47732.71094,115-165 keV
2023-04-01T19:55:00Z,18,13927.90723,165-235 keV
2023-04-01T19:55:00Z,18,18.91051674,1900-3200 keV
2023-04-01T19:55:00Z,18,5661.019043,235-340 keV
2023-04-01T19:55:00Z,18,1.09877646,3200-6500 keV
2023-04-01T19:55:00Z,18,2494.617188,340-500 keV
2023-04-01T19:55:00Z,18,1181.088867,500-700 keV
2023-04-01T19:55:00Z,18,511.2701416,700-1000 keV
2023-04-01T19:55:00Z,18,107036.25,80-115 keV
2023-04-01T20:00:00Z,18,92.21164703,1000-1900 keV
2023-04-01T20:00:00Z,18,48067.00391,115-165 keV
2023-04-01T20:00:00Z,18,14389.60059,165-235 keV
2023-04-01T20:00:00Z,18,18.96003151,1900-3200 keV
2023-04-01T20:00:00Z,18,5921.335938,235-340 keV
2023-04-01T20:00:00Z,18,1.071503758,3200-6500 keV
2023-04-01T20:00:00Z,18,2568.692627,340-500 keV
2023-04-01T20:00:00Z,18,1234.768433,500-700 keV
2023-04-01T20:00:00Z,18,523.6189575,700-1000 keV
2023-04-01T20:00:00Z,18,105927.5313,80-115 keV
2023-04-01T20:05:00Z,18,94.31022644,1000-1900 keV
2023-04-01T20:05:00Z,18,46986.74609,115-165 keV
2023-04-01T20:05:00Z,18,14176.47754,165-235 keV
2023-04-01T20:05:00Z,18,19.97968864,1900-3200 keV
2023-04-01T20:05:00Z,18,5941.676758,235-340 keV
2023-04-01T20:05:00Z,18,1.250583291,3200-6500 keV
2023-04-01T20:05:00Z,18,2610.661133,340-500 keV
2023-04-01T20:05:00Z,18,1261.403809,500-700 keV
2023-04-01T20:05:00Z,18,542.145752,700-1000 keV
2023-04-01T20:05:00Z,18,98430.58594,80-115 keV
2023-04-01T20:10:00Z,18,96.3638382,1000-1900 keV
2023-04-01T20:10:00Z,18,44388.88672,115-165 keV
2023-04-01T20:10:00Z,18,13962.96973,165-235 keV
2023-04-01T20:10:00Z,18,19.37503624,1900-3200 keV
2023-04-01T20:10:00Z,18,5853.695313,235-340 keV
2023-04-01T20:10:00Z,18,1.037205458,3200-6500 keV
2023-04-01T20:10:00Z,18,2620.653809,340-500 keV
2023-04-01T20:10:00Z,18,1254.528198,500-700 keV
2023-04-01T20:10:00Z,18,553.7957153,700-1000 keV
2023-04-01T20:10:00Z,18,92814.17188,80-115 keV
2023-04-01T20:15:00Z,18,99.30076599,1000-1900 keV
2023-04-01T20:15:00Z,18,44490.46484,115-165 keV
2023-04-01T20:15:00Z,18,14847.89258,165-235 keV
2023-04-01T20:15:00Z,18,20.35123062,1900-3200 keV
2023-04-01T20:15:00Z,18,6195.912598,235-340 keV
2023-04-01T20:15:00Z,18,1.142381191,3200-6500 keV
2023-04-01T20:15:00Z,18,2694.052979,340-500 keV
2023-04-01T20:15:00Z,18,1278.331787,500-700 keV
2023-04-01T20:15:00Z,18,539.1812744,700-1000 keV
2023-04-01T20:15:00Z,18,94588.98438,80-115 keV
2023-04-01T20:20:00Z,18,103.384407,1000-1900 keV
2023-04-01T20:20:00Z,18,46150.98438,115-165 keV
2023-04-01T20:20:00Z,18,16378.37012,165-235 keV
2023-04-01T20:20:00Z,18,21.52701569,1900-3200 keV
2023-04-01T20:20:00Z,18,6712.293945,235-340 keV
2023-04-01T20:20:00Z,18,1.441218495,3200-6500 keV
2023-04-01T20:20:00Z,18,2906.763428,340-500 keV
2023-04-01T20:20:00Z,18,1341.932373,500-700 keV
2023-04-01T20:20:00Z,18,566.6598511,700-1000 keV
2023-04-01T20:20:00Z,18,100154.7422,80-115 keV
2023-04-01T20:25:00Z,18,97.19821167,1000-1900 keV
2023-04-01T20:25:00Z,18,44135.58984,115-165 keV
2023-04-01T20:25:00Z,18,16018.98828,165-235 keV
2023-04-01T20:25:00Z,18,21.57686615,1900-3200 keV
2023-04-01T20:25:00Z,18,6668.935547,235-340 keV
2023-04-01T20:25:00Z,18,1.508951306,3200-6500 keV
2023-04-01T20:25:00Z,18,2942.428467,340-500 keV
2023-04-01T20:25:00Z,18,1343.581787,500-700 keV
